transaction_id,reason_code,merchant_category,user_account_age_days,prior_chargeback_count,transaction_amount,metadata_match,vlm_contradiction_found,historical_win
pay_97b767f06b184f,fraud,digital_services,913,0,3185.87,True,False,0
pay_e230795847804e,fraud,apparel,1382,0,4095.23,True,False,0
pay_ee8ecdf1c0ef4c,not_received,digital_services,805,0,3572.73,True,False,0
pay_4361db63c2c44f,fraud,electronics,1273,1,19831.94,True,False,0
pay_33ef0b0f684044,fraud,electronics,1481,0,20936.99,True,False,0
pay_c6eb62fbf70747,not_received,electronics,680,0,10945.28,True,False,0
pay_cc200463f23b44,fraud,electronics,286,0,21902.25,False,False,0
pay_1982523816cb4f,fraud,electronics,973,0,32068.77,True,False,0
pay_eda5a05a721845,fraud,electronics,199,0,29393.14,False,False,0
pay_39696665c01848,not_received,apparel,490,0,4627.61,True,False,0
pay_c82ca840d3464f,fraud,apparel,458,0,5457.3,False,False,0
pay_7c6bbad3d7b745,not_received,electronics,1400,0,18518.4,True,False,0
pay_d2a001539ed448,not_received,electronics,1012,0,27829.63,True,False,0
pay_a894909e57654d,not_received,apparel,4,6,2603.38,False,True,1
pay_5fab230e7f5f47,not_received,apparel,61,0,2614.74,True,False,0
pay_edd6d72b7a7543,damaged,electronics,346,0,19639.36,False,False,0
pay_a58d0ea9675142,fraud,electronics,250,0,24794.25,False,False,0
pay_a195987ffa2c49,fraud,apparel,291,0,2091.63,True,False,0
pay_f3adef7057fb4f,fraud,electronics,901,0,18101.36,True,False,0
pay_f80a650348e04a,fraud,digital_services,1003,0,3425.83,True,False,0
pay_59707fdebf4349,fraud,electronics,1003,0,17818.63,True,False,0
pay_dfc51140bd6545,fraud,electronics,9,2,22365.45,False,True,0
pay_346c904d0fd14b,not_received,apparel,779,0,2764.09,True,False,0
pay_589d05b209db45,not_received,digital_services,987,0,2212.88,True,False,0
pay_5752fa8d070e42,fraud,apparel,320,0,3079.69,True,False,0
pay_7fef91b150e545,not_received,electronics,939,2,23846.52,True,False,0
pay_b02b6c00f6304b,fraud,electronics,906,0,32293.1,True,False,0
pay_29938d7f17ad47,fraud,apparel,586,0,4787.43,True,False,0
pay_4bfe6454d7f74e,not_received,electronics,1046,0,22263.5,True,False,0
pay_fd247ff114a945,fraud,apparel,567,0,2153.05,True,False,0
pay_db3f9f9088804e,fraud,apparel,325,0,3317.68,False,False,0
pay_7fcc3a9b1b6949,not_received,electronics,620,0,23028.27,True,False,0
pay_3bae555eb71641,damaged,electronics,1307,0,30144.24,True,False,0
pay_a0d46116e94141,not_received,apparel,633,0,2514.42,True,False,0
pay_28f961d60b7441,fraud,apparel,2,3,5628.82,False,True,0
pay_cf8024181cde40,damaged,digital_services,1119,1,1516.85,False,False,0
pay_cb646aa504054f,not_received,electronics,1203,0,19578.84,True,False,0
pay_f9381bee0c484f,not_received,apparel,1478,0,3201.52,True,False,0
pay_0d9d2aacbced40,damaged,electronics,344,0,29606.27,True,False,0
pay_cfed18c39d934b,not_received,electronics,9,3,30405.6,False,True,1
pay_8f4c591b2cc348,fraud,apparel,1391,1,568.74,True,False,0
pay_8f3b1151cede49,not_received,digital_services,8,3,1594.15,True,True,1
pay_05fa9921991d40,not_received,electronics,6,3,23878.51,False,True,1
pay_b26cb030a87646,not_received,apparel,652,1,5294.8,True,False,0
pay_95f48c8e66df4d,not_received,apparel,1123,0,1133.8,True,False,0
pay_4b164a94313245,damaged,electronics,1441,0,28247.27,True,False,0
pay_9797ec5c895344,damaged,digital_services,1403,0,2247.46,True,False,0
pay_8c49ca3a562942,damaged,apparel,783,0,2799.52,True,False,0
pay_17be581e199147,damaged,apparel,1001,1,2172.56,True,False,1
pay_aec2fa52c4e04d,damaged,apparel,850,0,5572.32,True,False,0
pay_3f8b80b404a043,fraud,apparel,1394,0,2101.44,False,False,0
pay_7fb2be9f911941,fraud,digital_services,828,0,2881.63,True,False,0
pay_5f691e62e9cc4a,not_received,electronics,51,0,25382.28,True,True,1
pay_e6461cfcdfbb4c,damaged,electronics,1086,0,12432.38,False,False,0
pay_38d36c153c624d,not_received,digital_services,10,4,3313.18,False,True,0
pay_9ff6fa043fb94b,not_received,digital_services,47,0,3214.9,True,False,0
pay_0558e88ec1e84e,fraud,electronics,1083,0,19574.73,True,False,0
pay_fceec922b2a748,fraud,electronics,4,4,24742.47,False,True,0
pay_7fd1c4513cdf44,not_received,apparel,5,2,2830.23,False,True,0
pay_7ebc55dbd02642,fraud,electronics,43,0,22507.51,True,False,0
pay_e80f3a362d5f41,fraud,apparel,645,0,3231.53,True,False,0
pay_6b1cc3c8d4394f,fraud,electronics,1154,0,20771.71,True,False,0
pay_8a153ef5c6b647,fraud,apparel,251,0,2167.16,True,False,0
pay_1eff1d50fb4a48,not_received,electronics,242,0,23980.72,True,False,0
pay_f48c0e6e1b8140,fraud,apparel,284,2,2723.7,True,False,0
pay_8227aedc466d4e,not_received,apparel,675,0,1335.17,True,False,0
pay_2563944b17344a,fraud,apparel,554,0,4255.56,True,False,0
pay_58b47de6d54c40,damaged,electronics,529,2,29307.38,True,False,0
pay_ece2905225ab49,fraud,electronics,523,0,19288.48,False,True,0
pay_64e10bc86c8e48,not_received,electronics,1434,0,24728.96,True,True,1
pay_77bcef5ced0e46,not_received,apparel,1273,1,3965.06,True,False,0
pay_423510cd92ca46,fraud,apparel,13,2,3340.16,False,True,1
pay_7f88d33b74bd40,damaged,electronics,1258,0,23666.95,True,False,0
pay_a0a2e3da574741,not_received,apparel,11,6,3402.48,False,True,1
pay_ec6700f93a454d,not_received,apparel,866,1,2626.51,True,False,0
pay_df87944787c048,fraud,apparel,4,3,3864.51,False,True,0
pay_9c1138d2a90a4d,damaged,electronics,1151,0,26412.36,True,False,0
pay_f181027465f34f,not_received,digital_services,939,0,3097.7,True,False,0
pay_f1308fb446544f,fraud,apparel,1180,0,2000.51,True,False,0
pay_45f2fa3f97d946,fraud,digital_services,11,4,2777.17,False,False,0
pay_6d1dc0b78dc64c,damaged,electronics,1259,0,44815.81,True,False,0
pay_9e8dd32941d746,not_received,digital_services,632,0,2160.86,False,False,0
pay_3acb552237544a,not_received,electronics,452,0,24357.39,True,True,1
pay_f718e1ce86804c,not_received,apparel,771,0,3238.47,True,False,0
pay_01dcb191904a4f,not_received,apparel,461,0,2956.86,True,False,0
pay_8835e3ebcd6545,fraud,apparel,789,0,1907.17,True,False,0
pay_0ab880e7aafb4b,fraud,apparel,825,0,3734.32,True,False,0
pay_d4d6bdcc844646,not_received,electronics,9,3,20839.87,False,True,1
pay_ca78dae5191c4a,damaged,digital_services,9,2,2816.19,False,True,1
pay_893e44bce9b649,fraud,apparel,371,0,3008.68,True,False,0
pay_ced837ae06094e,not_received,digital_services,1056,0,3590.81,False,False,0
pay_280bb865500c4e,not_received,electronics,780,0,17384.13,True,True,1
pay_43fa4669895e41,not_received,apparel,1359,1,1590.34,False,False,0
pay_ac956cb97ef146,damaged,apparel,670,0,2801.98,True,False,0
pay_22ed24344c0d44,not_received,apparel,1408,2,2432.49,True,False,0
pay_2e8aad7aaf0047,fraud,apparel,81,0,2901.38,True,False,0
pay_8b8ab945f0e84d,damaged,electronics,195,0,13855.3,False,False,0
pay_1371b85bb0fa4d,not_received,electronics,1301,0,19677.25,True,False,0
pay_1a20de2546a146,damaged,apparel,3,3,4024.42,False,True,1
pay_a66985a556534d,not_received,apparel,117,0,1989.17,True,False,0
pay_7e39f293f1fe44,damaged,electronics,787,0,27905.04,True,False,0
pay_93ed1cfabb4b46,fraud,apparel,1292,0,3218.68,True,False,0
pay_4b621e98e7d14b,fraud,apparel,337,0,2479.63,True,False,0
pay_6ba73c4402bb4e,damaged,apparel,293,0,3520.92,True,False,0
pay_42227d6e26a04c,fraud,electronics,599,1,22020.51,True,False,0
pay_7d14861a786a46,fraud,apparel,1,6,2618.83,False,True,0
pay_dcf97577feec45,not_received,apparel,1441,0,1253.67,True,False,0
pay_608b5b14f7ad4e,damaged,apparel,10,3,3748.93,False,True,1
pay_140b4a10a06047,fraud,digital_services,445,0,2097.31,True,False,0
pay_16dae5f2427a46,damaged,apparel,1033,0,4941.58,True,False,0
pay_22b08e06afe94b,not_received,electronics,279,0,22799.71,True,False,0
pay_22a425abf7fc4a,not_received,electronics,1298,0,24485.68,True,False,0
pay_08c4862a11cb4d,damaged,electronics,771,0,21899.06,True,False,0
pay_a85d4b8271c544,not_received,electronics,1447,0,27410.01,False,False,0
pay_1a556f600eae40,fraud,digital_services,8,4,2327.94,False,False,0
pay_3d817643683042,fraud,digital_services,965,0,3360.5,True,False,0
pay_4f54f58c22a949,not_received,apparel,490,0,2779.12,True,False,0
pay_d22ef082b05741,not_received,electronics,985,2,24428.04,True,False,0
pay_e55f27fd22f141,damaged,electronics,1429,0,33072.59,True,False,0
pay_bb06b9f1f32041,not_received,digital_services,385,0,4800.8,False,False,0
pay_1736efa61f254c,not_received,digital_services,928,0,2758.45,False,False,0
pay_20384320a04348,not_received,electronics,1168,0,17186.46,True,True,1
pay_9cee2685bab941,fraud,apparel,536,1,2599.54,True,False,0
pay_3de59a77adec4a,fraud,electronics,736,0,25237.82,True,False,0
pay_c3a9958b5ee14c,damaged,electronics,800,0,19443.31,True,False,0
pay_a7848243eb664a,fraud,electronics,11,6,24742.97,False,True,1
pay_ab1b62903b7c4b,fraud,apparel,1229,0,3370.63,True,False,0
pay_db77e810d16b43,not_received,electronics,408,0,24785.32,True,False,0
pay_5ecaf9cb07cc40,not_received,electronics,1234,0,26918.75,True,True,1
pay_4455e874ac6845,damaged,electronics,1445,0,27644.51,True,False,0
pay_b301ccf6201244,fraud,electronics,204,1,24455.41,True,False,0
pay_0ee873f69a5f41,fraud,apparel,568,0,1184.51,True,False,0
pay_f0786f4ec04c49,fraud,electronics,358,0,23909.02,True,False,0
pay_98f0bf71ea8343,not_received,digital_services,1073,0,3062.08,True,False,0
pay_94164d317c9245,fraud,electronics,897,1,22188.49,True,False,0
pay_209004b680e648,not_received,electronics,1447,0,26137.35,True,False,0
pay_68e2d0e23ddd48,damaged,electronics,209,0,28203.56,False,False,0
pay_812ac798cd134e,damaged,electronics,159,0,24608.78,True,False,0
pay_39376506cd2349,fraud,electronics,707,0,23528.7,True,False,0
pay_07c4e04e3df14f,not_received,electronics,670,0,25036.88,True,False,1
pay_e99154ca40f541,not_received,digital_services,968,1,3345.19,True,False,0
pay_73ed9648d84f41,damaged,apparel,1239,0,2831.79,True,False,0
pay_42fe41e2c41147,damaged,digital_services,733,0,2264.0,True,False,0
pay_06b77d529e8545,fraud,electronics,1440,0,22568.6,True,False,0
pay_b075f474061e4d,not_received,apparel,98,0,3589.87,True,False,0
pay_b7c7cde81bbb47,fraud,electronics,147,0,26395.74,False,False,0
pay_b79a8d545bbb45,fraud,apparel,1061,2,3240.67,True,False,0
pay_f0fab45a76424e,fraud,digital_services,1041,1,2295.63,True,False,0
pay_af448330e3af48,not_received,digital_services,941,0,4009.45,True,False,0
pay_5ad1c01a5f5745,not_received,electronics,617,0,26768.1,True,False,0
pay_4d0222618b7747,fraud,electronics,497,0,18015.18,True,False,0
pay_0240a67b8e014a,not_received,electronics,10,2,21461.24,False,True,0
pay_701a30052a9041,fraud,electronics,1273,0,25486.29,True,False,0
pay_4cb85351063140,not_received,electronics,7,6,30337.09,False,True,1
pay_abf3acc6c6e64e,fraud,electronics,1096,0,23990.29,True,False,0
pay_d08fcc7f1d634b,fraud,electronics,583,0,27502.54,True,False,0
pay_3c400a324ba947,not_received,apparel,843,0,4654.64,True,False,0
pay_fa3949997dc140,fraud,apparel,1228,0,2978.28,True,False,0
pay_a6b1a1b8fc4243,not_received,apparel,5,4,2408.6,False,True,1
pay_854cef0da3484d,fraud,electronics,287,0,23558.18,True,False,0
pay_d548851eaec14b,not_received,electronics,643,1,28783.09,True,False,0
pay_cab5bd4c317a4e,fraud,apparel,262,0,2941.94,True,False,0
pay_f3ccaa0a00bb4d,not_received,apparel,867,0,2776.11,True,False,0
pay_0aa32e11186745,not_received,electronics,8,3,27112.4,False,True,0
pay_3ad8d92da25243,fraud,digital_services,1,2,1829.88,False,True,0
pay_19df36fa42f444,not_received,electronics,1141,2,27090.27,True,False,0
pay_6ef940f6e17347,fraud,electronics,1465,0,31047.7,False,False,0
pay_8803a2604a2543,not_received,apparel,1485,0,2953.29,True,False,0
pay_19220ad48c2247,fraud,electronics,1278,1,31729.06,True,False,0
pay_e8a3dbfa29434f,not_received,apparel,1495,0,3171.37,True,False,0
pay_56bf2db5a1e446,not_received,electronics,943,1,23367.61,True,False,0
pay_e13bccf2be0b4e,damaged,electronics,6,5,30144.6,False,False,0
pay_9e534431cf2042,not_received,digital_services,314,0,3909.16,True,False,0
pay_e6b1717a91e240,not_received,electronics,209,0,26440.09,True,False,0
pay_86c10cb65de94b,not_received,apparel,1370,1,2762.56,True,False,0
pay_3c43176226d14d,damaged,electronics,913,0,21985.39,False,False,0
pay_1b8aca0caa8848,not_received,apparel,1386,0,3323.95,True,False,0
pay_531d2e54c3844d,fraud,electronics,722,0,25614.38,True,False,0
pay_53ec30026f2243,damaged,apparel,654,0,3954.89,True,False,0
pay_d00bf346dda142,not_received,apparel,106,0,4557.19,True,False,0
pay_16efc5513f2b45,damaged,electronics,1201,0,22742.64,True,False,0
pay_cd7edc549ee54a,damaged,electronics,864,0,17123.71,False,False,0
pay_9677bfb9062f46,fraud,digital_services,1411,0,3834.6,True,False,0
pay_51610cf672fc49,not_received,digital_services,4,2,2990.03,False,True,0
pay_db9557d3bfd24b,fraud,apparel,1156,0,1678.47,True,False,0
pay_9117cb9d94e34c,fraud,apparel,427,1,4347.02,True,False,0
pay_b16a34ef3c4449,fraud,digital_services,366,0,3046.66,True,False,0
pay_20b4c552f8eb4c,not_received,electronics,495,0,35434.79,True,False,0
pay_b33ef6fe11054c,fraud,apparel,1416,0,2771.89,True,False,0
pay_68856342ec4548,fraud,apparel,1065,0,1927.02,True,False,0
pay_895ed4c2b8f04b,not_received,apparel,586,0,805.6,True,False,0
pay_8feaad95939847,fraud,electronics,1335,0,23489.23,True,False,0
pay_7d5ae1329fd64a,fraud,apparel,746,0,3823.03,True,False,0
pay_c3396cb739b846,fraud,apparel,12,4,4265.27,False,True,0
pay_1558e06dae8b42,fraud,digital_services,155,0,3154.47,True,False,0
pay_757f88a8c2f741,not_received,apparel,673,2,3044.99,True,False,0
pay_8a23759d53ab4e,fraud,digital_services,214,1,1738.64,True,False,0
pay_95790929b67544,damaged,digital_services,1358,0,3216.33,True,False,0
pay_f4a96471596a44,not_received,apparel,10,4,2639.54,False,True,1
pay_6bf8a83e21904b,fraud,electronics,784,0,19606.43,True,False,0
pay_a4188d2ac2244e,fraud,apparel,743,2,3792.52,True,False,0
pay_5e15bb936e2548,not_received,digital_services,900,0,1441.55,True,False,0
pay_348e64cf725a40,not_received,electronics,1465,0,30108.48,True,False,0
pay_4dd0afd8e45544,fraud,apparel,10,2,4179.4,False,True,0
pay_102d236fad9c45,fraud,electronics,1459,0,32619.67,True,False,0
pay_0244e1f9141843,damaged,electronics,733,0,19649.98,True,False,0
pay_b1defef45c5e4e,fraud,apparel,556,0,3470.16,True,False,0
pay_250e75218e9b4a,fraud,apparel,11,5,2299.15,False,True,1
pay_36a08119e8d24f,damaged,apparel,95,1,3702.09,True,False,0
pay_c10631dcff1a4a,not_received,digital_services,9,3,3752.28,False,True,1
pay_95c8280da30140,fraud,electronics,620,0,27174.13,True,False,0
pay_325240f8f63a43,not_received,electronics,661,0,28435.92,True,False,0
pay_0132ea705d2846,fraud,digital_services,367,0,3454.18,True,False,0
pay_164e14fcb6d643,not_received,apparel,250,0,2336.44,True,False,0
pay_36786a60959d43,not_received,electronics,328,0,24570.03,True,False,0
pay_0d1ec83c639c42,damaged,apparel,5,6,2993.48,False,True,1
pay_582def8f1a7e4d,damaged,digital_services,962,0,3540.47,True,False,0
pay_2565e28b67fe49,damaged,apparel,1454,0,2564.4,True,False,0
pay_413ad1dc0d3d49,damaged,apparel,1463,0,4278.91,True,False,0
pay_31db402c60d44f,not_received,electronics,1224,0,31534.89,True,False,0
pay_ca518fb8c9814e,fraud,electronics,1318,0,31402.52,True,False,0
pay_99d62c505a9f44,not_received,digital_services,306,0,5260.9,True,False,0
pay_ee934cd6dfa647,not_received,apparel,1297,1,3301.17,True,False,0
pay_0f613b847e3348,damaged,electronics,350,2,26969.26,True,False,0
pay_51222c424a6a49,fraud,apparel,7,2,2877.95,False,True,0
pay_aae28939104947,damaged,apparel,102,1,2820.4,True,False,0
pay_21b169ca1e3141,damaged,electronics,1464,0,37931.07,True,False,0
pay_e6b7da3e77eb4f,damaged,apparel,235,0,4102.79,True,False,0
pay_a90f359a4f0842,damaged,electronics,11,3,25609.27,False,True,1
pay_9d9b3fda5b244b,fraud,electronics,1496,0,31637.92,True,False,0
pay_23469c1064064f,fraud,apparel,380,0,3480.45,True,False,0
pay_f319e87508d949,fraud,electronics,5,3,29097.2,True,True,1
pay_2e9ac23159e849,fraud,electronics,1263,0,26251.39,True,False,0
pay_b450f3c8a9be46,not_received,digital_services,302,0,2892.23,False,False,0
pay_97784663afd54e,damaged,apparel,390,0,1538.1,True,False,0
pay_6bfe26acf1004a,damaged,apparel,337,1,4103.74,True,False,0
pay_fa97148ca61248,not_received,electronics,1167,0,21339.15,True,False,0
pay_74c8e991aa6340,fraud,electronics,1484,0,17216.36,True,False,0
pay_9a744ad4f1fc4f,fraud,apparel,377,0,4978.76,True,False,0
pay_390e196740e64d,fraud,electronics,629,0,28079.6,True,False,0
pay_562b33878e284a,fraud,apparel,834,0,4029.52,True,False,0
pay_da9628c5830347,not_received,apparel,1408,0,3800.19,True,False,0
pay_5a3cfefff8a14b,fraud,apparel,12,4,3303.03,False,True,0
pay_cfb7c34357604d,fraud,electronics,7,4,28822.11,False,False,0
pay_f1f416efae7546,fraud,electronics,577,0,22184.16,True,False,0
pay_1f63eeb4b10e4c,not_received,digital_services,192,0,2098.07,False,False,0
pay_fbfdd086c6894e,not_received,digital_services,975,0,2468.51,True,False,0
pay_4b6a614e17da4d,not_received,apparel,603,0,2424.37,True,False,0
pay_b31e6c38a60e40,not_received,apparel,5,4,467.28,False,True,0
pay_44f1126720c84b,damaged,apparel,656,0,3319.07,True,False,0
pay_24de85d8e4e749,fraud,electronics,754,0,30303.64,True,False,0
pay_c675ff7785fc43,not_received,electronics,1318,0,36568.39,True,False,0
pay_b5ecc44fdf7247,not_received,electronics,42,0,23301.83,True,False,0
pay_069301fbf26d4c,not_received,apparel,4,6,3023.73,False,True,1
pay_f42d449051ec4a,damaged,apparel,908,0,3968.26,True,False,0
pay_5fb178ca437944,fraud,digital_services,8,3,3810.2,False,True,0
pay_815ea51d15ff4b,not_received,apparel,574,0,1837.49,True,False,0
pay_cae5db8b536644,fraud,digital_services,4,5,3234.19,False,True,0
pay_c96756a4a74245,not_received,digital_services,845,0,2768.75,True,False,0
pay_77c9609c6fd342,fraud,digital_services,626,0,4016.2,True,False,0
pay_90f0fef57a3043,fraud,electronics,1377,0,17576.3,True,False,0
pay_565ffac35ed948,not_received,electronics,12,2,17455.83,False,True,0
pay_cba2e81ed0eb47,not_received,apparel,512,0,3137.06,True,False,0
pay_70424e786ecb46,fraud,apparel,135,0,3721.1,True,False,0
pay_891cb24707fb44,not_received,electronics,7,5,29819.52,False,True,1
pay_53eaa763d14641,not_received,digital_services,488,0,2529.26,True,False,0
pay_0cae942737db4d,fraud,digital_services,1218,1,2177.67,True,False,0
pay_a7dcc158f75f42,not_received,apparel,70,0,2024.74,True,False,0
pay_53874201732541,not_received,apparel,1203,2,3166.22,True,False,0
pay_59125e8866654d,not_received,digital_services,8,5,4208.81,False,True,0
pay_5c1f9ff7a71e4a,fraud,electronics,1111,0,22891.79,True,False,0
pay_d26823770e1040,fraud,electronics,12,5,27753.96,False,True,1
pay_4eea6759a59248,not_received,digital_services,1106,0,2721.82,True,False,0
pay_02f8e922b4054d,damaged,apparel,3,3,3210.14,False,False,0
pay_051921cab28d4d,not_received,apparel,4,5,2589.83,False,False,0
pay_8c7d6a4cbc0e4c,fraud,digital_services,977,1,1786.29,False,False,0
pay_7a2c0a73a1dd4b,not_received,electronics,838,0,26308.03,False,False,0
pay_11dddcf00a2648,damaged,apparel,1218,1,4438.75,False,False,0
pay_e818611581f64c,fraud,apparel,7,3,2208.42,False,True,1
pay_34b809f9195a45,damaged,electronics,983,0,26395.59,True,False,0
pay_e62cef1233fa45,damaged,electronics,10,2,26211.45,False,True,1
pay_5cbd38f7fd9348,fraud,digital_services,348,1,1818.56,True,False,0
pay_46b3d691822948,damaged,electronics,513,1,26367.87,True,False,0
pay_ca987054d8aa4f,fraud,electronics,596,0,25795.27,False,True,0
pay_7578be1f92cc43,damaged,apparel,1185,2,2455.98,True,False,0
pay_f4b867f33eb643,not_received,electronics,1078,0,29041.53,False,False,0
pay_9baea1caf0a143,not_received,digital_services,858,0,1828.99,True,False,0
pay_57d96eaa4ad34d,not_received,electronics,1084,0,15224.69,True,False,0
pay_3d6b6aadb86840,not_received,apparel,434,0,2517.79,True,True,1
pay_bb124a1d506343,fraud,electronics,635,0,29820.72,True,False,0
pay_2d58ece948b941,not_received,digital_services,282,0,3503.67,True,False,0
pay_e16f4c26be3e46,fraud,apparel,34,0,2078.72,True,False,0
pay_eb1eba16a7e34e,fraud,electronics,1377,0,27795.92,True,False,0
pay_31a8fe0af9c446,fraud,digital_services,509,0,3592.73,True,False,0
pay_b5c9d1832ee649,not_received,electronics,674,0,21066.79,True,False,0
pay_1a9bbe0d30ad4d,fraud,apparel,429,2,3103.49,True,False,0
pay_c346c29b784f41,fraud,digital_services,888,1,3644.45,True,False,0
pay_90adbb40661c41,fraud,apparel,681,0,2734.87,True,False,0
pay_f7fd3de6eab147,fraud,apparel,1246,0,1698.05,True,False,0
pay_f80400657ddf40,not_received,electronics,150,0,29697.48,True,False,0
pay_f7b253d713ad49,damaged,electronics,1,3,32062.6,False,True,1
pay_329d3763c57f4f,fraud,electronics,485,2,25738.12,True,False,0
pay_7f48120f01f248,damaged,digital_services,968,0,2443.04,True,False,0
pay_363aecd961b74f,not_received,digital_services,255,0,1334.48,True,False,0
pay_138932a6f2d44b,not_received,electronics,1162,0,31908.96,True,False,0
pay_fad8d623837847,not_received,electronics,1206,0,18323.54,False,False,0
pay_86028f1b26c64f,damaged,electronics,8,4,17195.2,False,False,0
pay_cc078d59c6f94f,fraud,electronics,13,2,27681.42,False,True,0
pay_90cf62150c2148,not_received,electronics,926,1,21834.35,True,False,0
pay_6709cca03c5446,not_received,apparel,12,5,3625.74,False,True,0
pay_9dc700c662ee4d,not_received,digital_services,957,0,3347.47,True,False,0
pay_d6580fefacf841,damaged,apparel,1498,0,2531.26,True,False,0
pay_e1a5e4051ca849,fraud,apparel,442,0,2798.15,True,False,0
pay_0be8f43ff49740,not_received,apparel,405,0,4318.51,True,False,0
pay_ef59201fea4041,not_received,apparel,1403,0,2809.68,True,False,0
pay_c325a682435b48,fraud,apparel,1378,0,5165.6,True,False,0
pay_04a4a48af78344,fraud,electronics,149,0,23535.22,True,True,1
pay_2d6d57c3992a48,not_received,electronics,5,6,20693.69,False,False,0
pay_ea524c1fc39540,damaged,apparel,1042,0,3023.5,True,False,0
pay_c664dec1944a40,not_received,digital_services,5,2,4258.89,False,False,0
pay_410dfaa46a4241,damaged,apparel,527,0,1603.27,True,False,0
pay_ffd091e9e15d42,not_received,digital_services,1029,0,3397.78,True,False,0
pay_35cb76536e164f,fraud,electronics,1437,0,17878.97,True,False,0
pay_ee4d1754b50749,fraud,apparel,1140,2,3328.24,True,False,0
pay_83d80410333240,fraud,digital_services,9,4,3825.21,False,True,1
pay_771d20868c6f4c,fraud,apparel,2,4,2737.47,False,True,1
pay_583d265f58194f,fraud,digital_services,306,0,2869.74,False,False,0
pay_2aeaacf6266a4f,not_received,apparel,1013,0,2482.98,True,False,0
pay_ae3ab9dce00d4c,not_received,electronics,7,4,28013.13,False,True,1
pay_3db52e306a2243,fraud,electronics,4,6,26823.72,False,False,0
pay_cb0b6acd19e046,fraud,apparel,345,0,5030.9,True,False,0
pay_61c5724af2614e,fraud,digital_services,1364,0,2850.87,False,False,0
pay_7598524281394e,not_received,electronics,12,6,29884.04,False,True,1
pay_fe95ab0ec66948,fraud,apparel,392,0,1978.73,True,True,1
pay_4fc6a827e80948,fraud,apparel,230,0,1050.46,True,False,0
pay_f06f518f56dd40,damaged,electronics,533,1,18531.79,True,False,1
pay_300c6776ecf842,damaged,electronics,1004,0,23867.48,True,False,0
pay_25e4b3cfed4340,fraud,electronics,1420,0,36985.94,True,False,0
pay_204b2f0b95d743,not_received,electronics,353,0,20856.37,True,False,0
pay_f0a3fa48ce9a46,fraud,electronics,885,0,20382.67,True,False,0
pay_2b6a1e1b13c54b,not_received,electronics,137,0,16060.02,False,False,0
pay_00148c97597045,not_received,electronics,1070,0,28228.45,True,False,0
pay_e2b1795968dc48,fraud,apparel,539,0,2814.68,True,False,0
pay_a0b363f3ce104e,not_received,apparel,1308,0,3863.37,True,False,0
pay_9c7ba6eea00f4e,fraud,apparel,1038,0,2386.52,True,False,0
pay_4722f24ca01346,fraud,apparel,328,0,3434.81,True,False,0
pay_ad9fe8b827714e,fraud,digital_services,1062,0,3289.82,True,False,0
pay_12756c0d12084e,not_received,digital_services,3,3,2031.58,False,True,0
pay_86502b1fce4148,fraud,digital_services,80,0,2723.84,True,False,0
pay_fe5b042f7f004a,fraud,electronics,832,0,19665.07,True,False,0
pay_cbe86aa7a4d640,fraud,digital_services,1105,0,3999.72,True,False,0
pay_bd582311316f4a,fraud,apparel,874,0,2235.23,True,False,0
pay_a4a7c58b82214f,not_received,electronics,553,0,33126.86,True,False,0
pay_f78932d5dd894e,fraud,electronics,912,2,23710.93,True,False,0
pay_bb6d228600ff40,fraud,apparel,123,0,3580.41,True,False,0
pay_83b30805f0d24a,not_received,electronics,1248,0,20350.87,True,False,0
pay_ab4bd2a6363f43,not_received,electronics,7,2,28946.17,False,True,0
pay_d50e834c4bb648,damaged,apparel,938,0,3315.97,True,False,0
pay_25622607964246,not_received,apparel,11,3,2308.67,False,True,0
pay_9d5de8e198e741,fraud,digital_services,810,2,4075.27,True,False,0
pay_8657ef306d7746,not_received,apparel,185,0,3817.89,False,False,0
pay_146ff4d6a96e43,not_received,apparel,150,0,1603.77,True,False,0
pay_f011057477c149,fraud,electronics,332,0,15935.51,True,False,0
pay_c3ae89e7ef8e4f,damaged,apparel,1481,2,3043.78,True,False,0
pay_eb3a471c50cd4d,fraud,apparel,476,0,3452.5,True,False,0
pay_9a816d0caa704d,damaged,digital_services,1457,0,2563.53,True,False,0
pay_f0a82c8499d84b,damaged,electronics,7,2,20416.87,False,True,1
pay_09b28542c36a45,not_received,apparel,321,0,2004.49,True,False,0
pay_86e0fb1ca0884c,damaged,apparel,1434,0,3130.27,True,False,0
pay_d66d0f36414741,not_received,digital_services,141,0,3487.76,True,False,0
pay_268b1ee4bedc40,fraud,digital_services,1178,0,3013.09,True,False,0
pay_f13cb967ec5245,not_received,electronics,1135,0,26500.74,True,False,0
pay_bba4a52574414b,fraud,apparel,283,0,4072.24,False,False,0
pay_74ceeafe8e5a40,fraud,apparel,888,0,3194.0,True,False,0
pay_4238fbe64dbc45,not_received,digital_services,671,0,2453.33,True,False,0
pay_4bb9ad92dfe443,fraud,apparel,1095,0,3095.77,False,False,0
pay_172573a9a65549,fraud,electronics,133,0,21652.53,False,False,0
pay_2907172553d74a,not_received,electronics,1359,0,20617.56,True,False,0
pay_ecb45f9e352b45,damaged,apparel,7,2,1900.92,False,True,1
pay_16f762e061a947,fraud,apparel,879,0,2754.47,False,False,0
pay_72c4115fad5145,fraud,electronics,973,0,25203.59,True,False,0
